State,Agency Type,Agency,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Nebraska,Cities ,Broken Bow,5,0,0,0,0,0,0,0,1,4,"3,532"
Nebraska,Cities ,Crete,1,0,0,0,0,0,0,0,0,1,"7,094"
Nebraska,Cities ,Fremont,1,0,0,1,0,0,0,0,0,2,"26,523"
Nebraska,Cities ,Gordon,1,0,0,0,0,0,0,0,1,0,"1,497"
Nebraska,Cities ,Grand Island,1,0,0,0,0,0,0,0,1,0,"51,821"
Nebraska,Cities ,Kearney,1,0,0,0,0,0,1,0,0,0,"34,124"
Nebraska,Cities ,Lincoln,5,2,2,0,0,0,4,2,3,0,"291,128"
Nebraska,Cities ,McCook,1,0,0,0,0,0,0,0,0,1,"7,533"
Nebraska,Cities ,Mitchell,1,0,0,0,0,0,0,1,0,0,"1,633"
Nebraska,Cities ,Norfolk,1,0,1,0,0,0,0,1,0,1,"24,698"
Nebraska,Cities ,North Platte,3,0,0,0,0,0,0,0,3,0,"23,705"
Nebraska,Cities ,Omaha,0,1,0,0,0,0,1,0,0,0,"470,481"
Nebraska,Cities ,Schuyler,2,0,0,0,0,0,0,0,0,2,"6,396"
Nebraska,Cities ,Valentine,1,0,0,0,0,0,0,0,1,0,"2,751"
Nebraska,Universities and Colleges,"University of Nebraska, Lincoln",3,0,0,0,0,0,0,1,2,0,"28,642"
Nebraska,Metropolitan Counties,Douglas,2,0,0,0,0,0,0,1,1,0,
Nebraska,Metropolitan Counties,Howard,1,0,0,0,0,0,0,0,1,0,
Nebraska,Metropolitan Counties,Sarpy,0,0,0,1,0,0,0,0,0,1,
Nebraska,Nonmetropolitan Counties,Custer,4,0,0,0,0,0,0,0,0,4,
Nebraska,Nonmetropolitan Counties,Hamilton,1,0,0,0,0,0,0,0,0,1,
Nebraska,Nonmetropolitan Counties,Jefferson,1,0,0,0,0,0,0,0,0,1,
Nebraska,Nonmetropolitan Counties,Keith,1,0,0,0,0,0,0,0,0,1,
Nebraska,Nonmetropolitan Counties,Lincoln,1,0,0,0,0,0,0,0,0,1,
Nevada,Cities ,Henderson,2,2,0,0,0,1,1,2,0,2,"317,732"
Nevada,Cities ,Las Vegas Metropolitan Police Department,11,5,4,1,0,1,4,7,8,3,"1,666,803"
Nevada,Cities ,North Las Vegas,6,2,0,0,0,0,2,2,2,2,"249,854"
Nevada,Cities ,Reno,3,1,0,0,0,0,1,0,3,0,"254,349"
Nevada,Other Agencies,Clark County School District,5,0,0,0,0,0,1,,1,3,
New Hampshire,Cities ,Auburn,0,1,0,0,0,0,0,1,0,0,"5,608"
New Hampshire,Cities ,Concord,1,1,0,0,0,0,0,1,0,1,"43,509"
New Hampshire,Cities ,Conway,0,0,1,0,0,0,0,0,1,0,"10,287"
New Hampshire,Cities ,Hanover,1,0,0,0,0,0,1,0,0,0,"11,531"
New Hampshire,Cities ,Henniker,1,0,0,0,0,0,1,0,0,0,"5,009"
New Hampshire,Cities ,Hooksett,1,0,0,0,0,0,0,0,0,1,"14,554"
New Hampshire,Cities ,Jaffrey,0,1,0,0,0,0,0,1,0,,"5,278"
New Hampshire,Cities ,Keene,1,0,1,0,0,0,1,1,0,0,"22,999"
New Hampshire,Cities ,Milton,1,0,0,0,0,0,0,0,0,1,"4,652"
New Hampshire,Cities ,Pelham,0,1,0,0,0,0,0,1,0,0,"14,198"
New Hampshire,Cities ,Portsmouth,0,0,1,0,0,0,1,0,0,0,"21,951"
New Hampshire,Cities ,Somersworth,1,0,0,0,0,0,0,1,0,0,"11,979"
New Hampshire,Cities ,Tilton,0,1,0,0,0,0,0,1,0,0,"3,557"
New Hampshire,Universities and Colleges,University of New Hampshire,1,0,0,0,0,0,0,0,0,1,"16,859"
New Jersey,Cities ,Aberdeen Township,3,3,0,0,0,0,1,3,0,2,"18,700"
New Jersey,Cities ,Barnegat Township,2,0,0,0,0,0,1,0,0,1,"23,399"
New Jersey,Cities ,Barrington,0,0,1,0,0,0,0,1,0,0,"6,620"
New Jersey,Cities ,Bayonne,2,4,1,0,0,0,0,0,4,0,"65,032"
New Jersey,Cities ,Bedminster Township,1,0,0,0,0,0,1,0,0,0,"8,043"
New Jersey,Cities ,Berkeley Heights Township,2,1,0,0,0,0,0,0,1,1,"13,592"
New Jersey,Cities ,Berkeley Township,2,1,0,0,0,0,1,1,0,0,"41,738"
New Jersey,Cities ,Berlin,1,1,0,0,0,0,0,0,1,0,"7,510"
New Jersey,Cities ,Blairstown Township,1,1,0,0,0,0,0,0,0,2,"5,703"
New Jersey,Cities ,Bogota,0,0,1,0,0,0,1,0,0,0,"8,403"
New Jersey,Cities ,Boonton,1,1,0,0,0,0,0,0,1,0,"8,157"
New Jersey,Cities ,Bordentown Township,1,0,0,0,0,0,0,0,1,0,"12,018"
New Jersey,Cities ,Brick Township,1,1,0,0,0,0,1,1,0,0,"75,592"
New Jersey,Cities ,Bridgeton,3,0,1,0,0,0,3,1,0,0,"24,331"
New Jersey,Cities ,Bridgewater Township,1,2,1,0,0,0,0,2,0,2,"44,610"
New Jersey,Cities ,Brigantine,1,0,1,0,0,0,0,0,0,2,"8,684"
New Jersey,Cities ,Burlington Township,1,0,0,0,0,0,0,0,1,0,"22,516"
New Jersey,Cities ,Camden County Police Department,3,0,1,0,0,0,3,0,0,1,"73,270"
New Jersey,Cities ,Cape May,1,0,0,0,0,0,1,0,0,0,"3,428"
New Jersey,Cities ,Carteret,1,1,0,0,0,0,0,0,0,1,"23,645"
New Jersey,Cities ,Chatham Township,0,1,0,0,0,0,0,0,0,1,"10,219"
New Jersey,Cities ,Cherry Hill Township,2,2,1,0,0,0,1,1,1,1,"70,716"
New Jersey,Cities ,Cinnaminson Township,0,2,0,0,0,0,1,0,0,1,"16,477"
New Jersey,Cities ,Clifton,3,1,0,0,0,0,0,2,0,2,"85,021"
New Jersey,Cities ,Clinton Township,0,1,0,0,0,0,0,0,0,1,"12,801"
New Jersey,Cities ,Collingswood,1,1,0,0,0,0,1,0,0,0,"13,850"
New Jersey,Cities ,Colts Neck Township,0,1,0,0,0,0,0,1,0,0,"9,846"
New Jersey,Cities ,Cranbury Township,1,0,0,0,0,0,0,1,0,0,"4,013"
New Jersey,Cities ,Cranford Township,2,1,0,0,0,0,0,1,0,1,"24,251"
New Jersey,Cities ,Dover,1,0,0,0,0,0,1,0,0,0,"17,852"
New Jersey,Cities ,Dumont,0,3,0,0,0,0,1,0,2,0,"17,649"
New Jersey,Cities ,Dunellen,1,0,0,0,0,0,0,0,1,0,"7,244"
New Jersey,Cities ,Eastampton Township,1,0,0,0,0,0,0,1,0,0,"5,938"
New Jersey,Cities ,East Brunswick Township,1,2,0,0,0,0,1,1,1,0,"47,857"
New Jersey,Cities ,East Windsor Township,0,2,0,0,0,0,0,0,1,1,"27,343"
New Jersey,Cities ,Edgewater,1,1,0,0,0,0,0,1,0,0,"12,821"
New Jersey,Cities ,Edison Township,2,3,0,1,0,0,1,0,2,2,"100,282"
New Jersey,Cities ,Egg Harbor Township,1,1,0,0,0,0,0,1,1,0,"42,475"
New Jersey,Cities ,Elizabeth,1,1,1,0,0,0,0,1,1,0,"128,753"
New Jersey,Cities ,Elmwood Park,1,1,0,0,0,0,0,0,0,1,"20,104"
New Jersey,Cities ,Emerson,1,1,0,0,0,0,0,1,0,0,"7,640"
New Jersey,Cities ,Englewood,4,2,0,0,0,0,2,1,1,1,"28,683"
New Jersey,Cities ,Evesham Township,1,1,1,0,0,0,0,0,1,1,"44,999"
New Jersey,Cities ,Ewing Township,1,1,0,0,0,0,1,0,1,0,"36,338"
New Jersey,Cities ,Fair Lawn,0,6,0,0,0,0,0,0,2,4,"33,064"
New Jersey,Cities ,Fairview,1,0,0,0,0,0,0,0,0,1,"14,285"
New Jersey,Cities ,Fanwood,1,1,0,0,0,0,0,0,1,0,"7,718"
New Jersey,Cities ,Florham Park,2,0,0,0,0,0,0,0,1,1,"11,522"
New Jersey,Cities ,Franklin,0,1,0,0,0,0,0,0,0,1,"4,699"
New Jersey,Cities ,"Franklin Township, Gloucester County",1,0,0,0,0,0,0,0,0,1,"16,264"
New Jersey,Cities ,Freehold Township,1,0,0,0,0,0,1,0,0,0,"34,560"
New Jersey,Cities ,Garfield,1,0,0,0,0,0,0,0,0,1,"31,888"
New Jersey,Cities ,Glen Rock,0,5,0,0,0,0,0,2,3,0,"11,803"
New Jersey,Cities ,Gloucester City,2,0,0,0,0,0,0,1,1,0,"11,168"
New Jersey,Cities ,Hackensack,4,3,0,0,0,0,1,0,3,1,"44,505"
New Jersey,Cities ,Haddon Heights,0,0,1,0,0,0,0,0,0,1,"7,515"
New Jersey,Cities ,Haddon Township,1,0,0,0,0,0,1,0,0,0,"14,489"
New Jersey,Cities ,"Hamilton Township, Atlantic County",1,1,0,0,0,0,1,1,0,0,"25,667"
New Jersey,Cities ,"Hamilton Township, Mercer County",3,1,1,0,0,0,0,0,1,3,"87,027"
New Jersey,Cities ,Hardyston Township,0,0,1,0,0,0,0,1,0,0,"7,760"
New Jersey,Cities ,Harrison,2,0,0,0,0,0,0,1,1,0,"18,374"
New Jersey,Cities ,Harrison Township,1,0,1,0,0,0,0,0,1,0,"13,125"
New Jersey,Cities ,Hawthorne,1,0,0,0,0,0,0,0,0,1,"18,699"
New Jersey,Cities ,Hazlet Township,0,1,0,0,0,1,0,2,0,0,"19,739"
New Jersey,Cities ,Highland Park,1,0,1,0,0,0,0,0,0,2,"13,791"
New Jersey,Cities ,Hightstown,0,0,1,0,0,0,0,0,0,1,"5,264"
New Jersey,Cities ,Hillsborough Township,0,0,1,0,0,0,0,0,1,0,"39,813"
New Jersey,Cities ,Hillsdale,4,2,1,0,0,0,2,1,0,2,"10,382"
New Jersey,Cities ,Hoboken,3,2,0,0,0,0,1,1,2,0,"53,641"
New Jersey,Cities ,Holmdel Township,3,2,0,0,0,0,3,1,1,0,"16,648"
New Jersey,Cities ,Hopewell Township,1,0,0,0,0,0,0,0,0,1,"17,854"
New Jersey,Cities ,Howell Township,4,6,1,0,0,0,0,3,1,3,"52,242"
New Jersey,Cities ,Jackson Township,0,2,0,0,0,0,0,1,1,0,"57,380"
New Jersey,Cities ,Jefferson Township,1,3,0,0,0,0,0,1,0,2,"20,877"
New Jersey,Cities ,Jersey City,4,4,1,0,1,0,0,3,2,2,"266,508"
New Jersey,Cities ,Keansburg,1,1,0,0,0,0,0,0,0,2,"9,674"
New Jersey,Cities ,Lacey Township,0,1,0,0,0,0,0,1,0,0,"29,247"
New Jersey,Cities ,Lakewood Township,1,24,0,0,0,0,3,15,3,4,"105,403"
New Jersey,Cities ,"Lawrence Township, Mercer County",3,1,0,0,0,0,0,1,1,1,"32,415"
New Jersey,Cities ,Linden,1,0,0,0,0,0,0,0,1,0,"42,592"
New Jersey,Cities ,Lindenwold,1,0,0,0,0,0,0,0,0,1,"17,197"
New Jersey,Cities ,Livingston Township,2,2,0,0,0,0,1,2,0,0,"29,998"
New Jersey,Cities ,Lodi,1,0,0,0,0,0,1,0,0,0,"24,488"
New Jersey,Cities ,Long Beach Township,0,1,0,0,0,0,0,0,1,0,"3,060"
New Jersey,Cities ,Long Branch,3,2,3,0,0,1,0,2,2,0,"30,352"
New Jersey,Cities ,Lower Township,1,0,0,0,0,0,0,0,1,0,"21,325"
New Jersey,Cities ,Madison,1,0,0,0,0,0,1,0,0,0,"16,533"
New Jersey,Cities ,Mahwah Township,1,0,0,0,0,0,0,0,0,1,"26,317"
New Jersey,Cities ,Manalapan Township,1,1,0,0,0,0,1,0,1,0,"39,662"
New Jersey,Cities ,Manchester Township,6,1,0,0,0,0,2,2,2,0,"43,369"
New Jersey,Cities ,Maple Shade Township,1,0,0,0,0,0,0,1,0,0,"18,451"
New Jersey,Cities ,Marlboro Township,1,3,2,0,1,0,1,4,0,0,"39,850"
New Jersey,Cities ,Maywood,1,0,0,0,0,0,0,0,1,0,"9,667"
New Jersey,Cities ,Medford Township,1,0,0,0,0,0,0,0,0,1,"23,393"
New Jersey,Cities ,Mendham,0,1,0,0,0,0,0,0,0,1,"4,876"
New Jersey,Cities ,Metuchen,1,1,1,0,0,0,0,0,0,1,"14,423"
New Jersey,Cities ,Middlesex Borough,1,0,0,0,0,0,1,0,0,0,"13,659"
New Jersey,Cities ,Middle Township,1,0,0,0,0,0,1,0,0,0,"18,225"
New Jersey,Cities ,Middletown Township,2,1,1,0,0,0,0,0,1,2,"65,361"
New Jersey,Cities ,Midland Park,0,1,0,0,0,0,0,0,0,1,"7,246"
New Jersey,Cities ,Millville,2,0,0,0,0,0,0,1,0,1,"27,528"
New Jersey,Cities ,Montclair,2,4,0,0,0,0,2,0,0,3,"38,625"
New Jersey,Cities ,Montvale,0,1,0,0,0,0,1,0,0,0,"8,657"
New Jersey,Cities ,Moorestown Township,0,1,0,0,0,0,0,1,0,0,"20,307"
New Jersey,Cities ,Morristown,0,1,0,0,0,0,1,0,0,0,"19,153"
New Jersey,Cities ,Morris Township,1,0,0,0,0,0,0,0,1,0,"22,080"
New Jersey,Cities ,Mountain Lakes,0,1,0,0,0,0,1,0,0,0,"4,269"
New Jersey,Cities ,Mountainside,0,1,0,0,0,0,0,0,0,1,"6,888"
New Jersey,Cities ,Mount Holly Township,0,0,1,0,0,0,0,0,0,1,"9,568"
New Jersey,Cities ,Mount Laurel Township,1,0,0,0,0,0,1,0,0,0,"41,109"
New Jersey,Cities ,Mount Olive Township,2,1,1,0,0,0,0,0,2,0,"29,025"
New Jersey,Cities ,Neptune Township,1,4,0,0,0,0,1,0,0,4,"27,549"
New Jersey,Cities ,Newark,1,1,0,0,0,0,0,0,0,1,"281,422"
New Jersey,Cities ,New Brunswick,0,0,1,0,0,1,0,1,0,0,"55,995"
New Jersey,Cities ,New Milford,1,0,0,0,0,0,0,0,1,0,"16,506"
New Jersey,Cities ,Newton,1,1,0,0,0,0,0,0,0,2,"7,916"
New Jersey,Cities ,North Arlington,0,1,0,0,0,0,1,0,0,0,"15,710"
New Jersey,Cities ,North Bergen Township,3,1,1,0,1,0,1,1,1,0,"61,447"
New Jersey,Cities ,North Caldwell,0,1,0,0,0,0,1,0,0,0,"6,645"
New Jersey,Cities ,Norwood,1,0,0,0,0,0,0,0,0,1,"5,816"
New Jersey,Cities ,Oakland,1,1,1,0,0,0,0,0,2,1,"12,992"
New Jersey,Cities ,Oceanport,1,0,0,0,0,0,1,0,0,0,"5,739"
New Jersey,Cities ,"Ocean Township, Monmouth County",0,1,0,0,0,0,1,0,0,0,"26,638"
New Jersey,Cities ,Old Bridge Township,0,1,0,0,0,0,0,0,1,0,"65,659"
New Jersey,Cities ,Oradell,2,0,1,0,0,0,1,0,0,1,"8,181"
New Jersey,Cities ,Paramus,1,2,0,0,0,0,0,2,0,0,"26,460"
New Jersey,Cities ,Parsippany-Troy Hills Township,3,1,1,0,0,0,1,2,0,1,"51,907"
New Jersey,Cities ,Passaic,2,3,1,0,1,0,0,3,3,0,"69,639"
New Jersey,Cities ,Paterson,0,1,0,0,0,0,0,0,0,1,"144,866"
New Jersey,Cities ,Pequannock Township,0,1,0,0,0,0,1,0,0,0,"15,045"
New Jersey,Cities ,Phillipsburg,2,0,0,0,0,0,0,1,1,0,"14,228"
New Jersey,Cities ,Piscataway Township,2,1,1,0,0,0,0,4,0,0,"56,783"
New Jersey,Cities ,Pitman,1,0,0,0,0,0,0,0,1,0,"8,709"
New Jersey,Cities ,Plainfield,1,0,0,0,0,0,0,0,1,0,"50,576"
New Jersey,Cities ,Pleasantville,0,1,1,0,0,0,0,2,0,0,"20,388"
New Jersey,Cities ,Plumsted Township,0,1,0,0,0,0,0,0,0,1,"8,545"
New Jersey,Cities ,Point Pleasant,1,0,0,0,0,0,0,0,0,1,"18,684"
New Jersey,Cities ,Princeton,0,0,1,0,0,0,1,0,0,0,"31,610"
New Jersey,Cities ,Rahway,1,1,0,0,0,0,0,0,0,1,"30,072"
New Jersey,Cities ,Ramsey,1,1,1,0,0,0,0,2,0,0,"14,978"
New Jersey,Cities ,Randolph Township,1,2,0,0,0,0,0,1,0,2,"25,490"
New Jersey,Cities ,Raritan Township,1,1,0,0,0,0,0,0,0,1,"22,220"
New Jersey,Cities ,Ridgefield Park,1,1,1,0,0,0,0,2,1,0,"12,983"
New Jersey,Cities ,Ridgewood,3,6,0,0,0,0,3,1,2,1,"25,192"
New Jersey,Cities ,Riverdale,0,1,0,0,0,0,0,0,1,0,"4,255"
New Jersey,Cities ,River Edge,1,1,1,0,0,0,0,0,0,1,"11,500"
New Jersey,Cities ,Riverside Township,1,0,1,0,0,0,1,1,0,0,"7,806"
New Jersey,Cities ,Riverton,1,0,0,0,0,0,0,0,0,1,"2,675"
New Jersey,Cities ,Rockaway Township,2,4,0,0,0,0,0,2,0,2,"25,756"
New Jersey,Cities ,Roselle,0,0,1,0,0,0,0,0,0,1,"21,903"
New Jersey,Cities ,Roselle Park,1,0,0,0,0,0,0,1,0,0,"13,630"
New Jersey,Cities ,Roxbury Township,0,3,0,0,0,0,1,0,0,2,"22,755"
New Jersey,Cities ,Runnemede,1,2,0,0,0,0,1,1,0,0,"8,262"
New Jersey,Cities ,Rutherford,1,0,0,0,0,0,1,0,0,0,"18,423"
New Jersey,Cities ,Secaucus,1,1,0,0,0,0,1,0,0,0,"21,217"
New Jersey,Cities ,South Brunswick Township,1,1,0,0,0,0,0,0,0,1,"46,038"
New Jersey,Cities ,South Orange Village,1,1,0,0,0,0,2,0,0,0,"16,740"
New Jersey,Cities ,South Plainfield,1,2,0,0,0,0,0,1,2,0,"24,114"
New Jersey,Cities ,South River,1,0,0,0,0,0,0,0,1,0,"15,945"
New Jersey,Cities ,Sparta Township,1,1,0,0,0,0,0,0,0,1,"18,532"
New Jersey,Cities ,Spotswood,0,1,0,0,0,0,0,0,1,0,"8,276"
New Jersey,Cities ,"Springfield Township, Union County",0,1,0,0,0,0,0,0,0,1,"17,661"
New Jersey,Cities ,Stratford,0,0,1,0,0,0,0,1,0,0,"6,926"
New Jersey,Cities ,Summit,0,2,0,0,0,0,0,1,0,1,"21,980"
New Jersey,Cities ,Teaneck Township,1,4,0,0,0,0,0,3,0,1,"40,533"
New Jersey,Cities ,Tenafly,0,1,0,0,0,0,0,1,0,0,"14,586"
New Jersey,Cities ,Tewksbury Township,1,1,0,0,0,0,0,0,1,0,"5,765"
New Jersey,Cities ,Tinton Falls,1,1,0,0,0,0,1,1,0,0,"17,506"
New Jersey,Cities ,Toms River Township,0,2,0,0,0,0,1,1,0,0,"93,836"
New Jersey,Cities ,Trenton,0,1,2,0,0,0,0,0,0,2,"83,457"
New Jersey,Cities ,Union City,2,2,0,0,0,0,1,1,0,1,"68,459"
New Jersey,Cities ,Union Township,0,2,0,0,0,0,0,2,0,0,"58,736"
New Jersey,Cities ,Ventnor City,0,0,1,0,0,0,0,0,0,1,"9,966"
New Jersey,Cities ,Verona,1,2,0,0,0,0,1,0,1,0,"13,355"
New Jersey,Cities ,Vineland,3,0,0,0,0,1,0,2,1,1,"59,860"
New Jersey,Cities ,Voorhees Township,3,5,0,0,0,0,1,0,3,4,"29,099"
New Jersey,Cities ,"Washington Township, Bergen County",0,0,1,0,0,0,1,0,0,0,"9,219"
New Jersey,Cities ,"Washington Township, Gloucester County",4,0,0,0,0,0,0,2,1,1,"47,126"
New Jersey,Cities ,Wayne Township,3,5,3,0,1,1,0,2,3,2,"53,279"
New Jersey,Cities ,Weehawken Township,1,0,2,0,0,0,0,0,0,2,"15,115"
New Jersey,Cities ,Westampton Township,1,1,0,0,0,0,0,1,1,0,"8,666"
New Jersey,Cities ,West Caldwell Township,1,0,0,0,0,0,0,1,0,0,"10,840"
New Jersey,Cities ,Westfield,5,5,0,0,0,0,1,2,1,3,"29,688"
New Jersey,Cities ,West Milford Township,1,0,1,0,0,0,0,1,1,0,"26,287"
New Jersey,Cities ,Westwood,2,0,0,0,0,0,0,1,0,1,"11,129"
New Jersey,Cities ,Wildwood,1,0,0,0,0,0,1,0,0,0,"4,959"
New Jersey,Cities ,Willingboro Township,3,1,1,0,0,1,0,0,1,2,"31,920"
New Jersey,Cities ,Winslow Township,1,0,0,0,0,0,0,0,0,1,"38,390"
New Jersey,Cities ,Woodbridge Township,2,1,0,0,0,0,0,0,2,1,"100,125"
New Jersey,Cities ,Woodbury,1,0,0,0,0,0,0,1,0,0,"9,768"
New Jersey,Cities ,Woodland Park,1,0,0,0,0,0,0,1,0,0,"12,657"
New Jersey,Cities ,Wyckoff Township,1,2,1,0,0,0,0,0,1,1,"17,030"
New Jersey,Universities and Colleges,Monmouth University,0,1,0,0,0,0,1,0,0,0,"6,936"
New Jersey,Universities and Colleges,Montclair State University,1,1,0,0,0,0,1,,0,0,"24,022"
New Jersey,Universities and Colleges,Princeton University,2,2,0,0,0,0,1,0,1,1,"8,593"
New Jersey,Universities and Colleges,Rutgers University:,,,,,,,,,,,
New Jersey,Universities and Colleges,Camden,1,1,0,0,0,0,0,1,,,"7,904"
New Jersey,Universities and Colleges,Newark,1,1,0,0,0,0,1,0,0,1,"15,220"
New Jersey,Universities and Colleges,New Brunswick,7,2,3,0,0,0,2,5,1,2,"55,698"
New Jersey,Universities and Colleges,The College of New Jersey,1,1,0,0,0,0,1,0,0,0,"8,630"
New Jersey,Metropolitan Counties,Bergen,1,0,0,0,0,0,0,1,0,0,
New Jersey,Metropolitan Counties,Essex,2,1,1,0,0,0,0,2,1,0,
New Jersey,Metropolitan Counties,Hudson,1,0,0,0,0,0,0,0,0,1,
New Jersey,State Police Agencies,New Jersey State Police,5,4,4,0,0,2,1,1,3,4,
New Jersey,Other Agencies,New Jersey Transit Police,4,3,0,0,0,0,1,3,1,0,
New Jersey,Other Agencies,Morris County,1,0,0,0,0,0,0,0,0,1,
New Jersey,Other Agencies,Union County,0,1,0,0,0,0,0,0,1,0,
New Jersey,Other Agencies,"Prosecutor, Cape May County",1,1,1,0,0,0,,1,,,
New Jersey,Other Agencies,State Park Police,0,3,0,0,0,0,1,0,2,0,
New Mexico,Cities ,Albuquerque,25,7,6,1,0,0,7,9,17,6,"561,920"
New Mexico,Cities ,Belen,2,0,0,0,0,0,,1,1,,"7,094"
New Mexico,Cities ,Farmington,0,1,0,0,0,0,,1,,,"44,633"
New Mexico,Cities ,Las Cruces,1,0,2,0,0,0,0,0,2,1,"103,520"
New Mexico,Cities ,Sunland Park,0,0,0,0,0,3,1,0,1,1,"18,103"
New Mexico,Metropolitan Counties,Dona Ana,2,0,0,0,0,0,0,0,1,1,
New York,Cities ,Albany,5,1,3,0,0,0,4,1,3,1,"97,221"
New York,Cities ,Amherst Town,0,1,0,0,0,0,0,0,1,0,"120,864"
New York,Cities ,Bedford Town,0,1,0,0,0,0,0,0,0,1,"17,791"
New York,Cities ,Brighton Town,2,1,0,0,0,0,0,1,1,1,"36,036"
New York,Cities ,Buffalo,5,0,0,0,0,0,3,1,1,0,"255,686"
New York,Cities ,Canandaigua,0,1,0,0,0,0,0,0,1,0,"10,217"
New York,Cities ,Clarkstown Town,0,2,0,0,0,0,1,0,1,0,"80,599"
New York,Cities ,Cobleskill Village,0,0,1,0,0,0,0,0,1,0,"4,329"
New York,Cities ,Colonie Town,1,0,0,0,0,0,0,1,0,0,"79,509"
New York,Cities ,Cortland,1,1,0,0,0,0,0,0,1,1,"18,655"
New York,Cities ,Freeport Village,1,0,0,0,0,0,0,1,0,0,"43,064"
New York,Cities ,Geneva,0,3,0,0,0,0,0,0,3,0,"12,708"
New York,Cities ,Glen Cove,0,1,0,0,0,0,0,0,0,1,"27,228"
New York,Cities ,Greece Town,0,1,0,0,0,0,0,1,,,"95,777"
New York,Cities ,Hastings-on-Hudson Village,0,1,0,0,0,0,0,1,0,0,"7,916"
New York,Cities ,Lloyd Harbor Village,0,1,0,0,0,0,0,0,1,0,"3,667"
New York,Cities ,Middletown,1,0,0,0,0,0,0,1,0,0,"27,801"
New York,Cities ,Mount Vernon,1,1,0,0,0,0,1,1,0,0,"67,619"
New York,Cities ,New Castle Town,1,0,0,0,0,0,0,1,0,0,"17,896"
New York,Cities ,New York,90,266,53,1,0,13,115,97,94,117,"8,379,043"
New York,Cities ,Newburgh,1,0,1,0,0,0,0,1,1,0,"28,070"
New York,Cities ,Pelham Village,0,1,0,0,0,0,0,0,1,0,"6,911"
New York,Cities ,Port Washington,0,1,0,0,0,0,0,0,1,0,"19,396"
New York,Cities ,Poughkeepsie,2,0,0,0,0,0,0,2,0,0,"30,422"
New York,Cities ,Poughkeepsie Town,1,0,0,0,0,0,0,0,1,0,"38,889"
New York,Cities ,Ramapo Town,0,2,0,0,0,0,0,0,1,1,"94,633"
New York,Cities ,Rochester,3,1,1,0,0,0,2,1,1,1,"205,769"
New York,Cities ,Rockville Centre Village,0,1,0,0,0,0,0,0,0,1,"24,669"
New York,Cities ,Scarsdale Village,0,2,0,0,0,0,0,0,2,0,"17,954"
New York,Cities ,Southampton Town,0,3,0,0,0,0,1,0,0,2,"51,090"
New York,Cities ,Syracuse,0,1,0,0,0,0,1,0,0,0,"142,438"
New York,Cities ,Tonawanda,1,0,0,0,0,0,0,1,0,0,"14,754"
New York,Cities ,Utica,2,1,0,0,0,0,1,1,1,0,"59,842"
New York,Cities ,White Plains,2,0,0,0,0,0,2,0,0,,"58,259"
New York,Cities ,Yonkers,4,2,1,0,0,0,3,2,0,2,"200,075"
New York,Cities ,Yorktown Town,1,0,0,0,0,0,1,0,0,0,"36,426"
New York,Other Agencies,State University of New York Police:  Buffalo,1,0,0,0,0,0,0,0,0,1,"34,183"
New York,Other Agencies,State University of New York Police:  New Paltz,1,0,0,0,0,0,0,0,1,0,"9,669"
New York,Other Agencies,State University of New York Police:  Plattsburgh,2,0,0,0,0,0,0,0,1,1,"6,558"
New York,Other Agencies,State University of New York Police:  Stony Brook,2,0,0,0,0,0,1,1,0,0,"30,012"
New York,Metropolitan Counties,Dutchess,1,0,4,0,0,0,3,0,1,1,
New York,Metropolitan Counties,Madison,0,0,0,0,0,1,0,0,1,0,
New York,Metropolitan Counties,Nassau,6,22,1,0,0,0,4,11,8,6,
New York,Metropolitan Counties,Suffolk County Police Department,7,4,3,0,0,0,3,6,4,1,
New York,Metropolitan Counties,Westchester Public Safety,0,1,0,0,0,0,0,0,0,1,
New York,State Police Agencies,Albany County,0,2,0,0,0,0,0,0,0,2,
New York,State Police Agencies,Cattaraugus County,1,0,0,0,0,0,0,0,1,0,
New York,State Police Agencies,Clinton County,0,1,0,0,0,0,0,1,0,0,
New York,State Police Agencies,Dutchess County,1,0,0,0,0,1,1,0,0,1,
New York,State Police Agencies,Livingston County,0,1,0,0,0,0,0,0,1,0,
New York,State Police Agencies,Montgomery County,0,1,0,0,0,0,0,0,1,0,
New York,State Police Agencies,Niagara County,1,0,0,0,0,0,0,1,0,0,
New York,State Police Agencies,Onondaga County,0,0,1,0,0,0,0,0,1,0,
New York,State Police Agencies,Ontario County,1,0,0,0,0,0,1,0,0,0,
New York,State Police Agencies,Orange County,1,6,0,0,0,0,1,5,1,,
New York,State Police Agencies,Oswego County,0,1,0,0,0,0,0,0,1,0,
New York,State Police Agencies,Schenectady County,1,0,0,0,0,0,0,1,0,0,
New York,State Police Agencies,St. Lawrence County,2,0,0,0,0,0,0,0,1,1,
New York,State Police Agencies,Sullivan County,0,3,0,0,0,0,1,0,2,0,
New York,State Police Agencies,Tioga County,1,0,0,0,0,0,0,1,0,0,
New York,State Police Agencies,Ulster County,0,2,0,0,0,1,1,0,1,1,
New York,State Police Agencies,Wayne County,0,0,1,0,0,0,0,0,1,0,
New York,State Police Agencies,Westchester County,0,1,1,0,0,0,1,0,1,,
